id,expiration_time,pokemon_id,lat,long
4866355,1469533194,92,51.578066,-.041671
5006426,1469533195,92,51.578066,-.041671
4754153,1469533231,116,51.576671,-.034132
5568395,1469533517,98,51.575689,-.012997
6075071,1469533219,92,51.571086,-.006106
4687342,1469533297,124,51.568373,.008310
4644982,1469533238,10,51.575687,.023838
5840347,1469533480,32,51.576838,.024390
5625158,1469533481,32,51.576838,.024390
5625156,1469533503,102,51.576262,.025217
6322108,1469533906,7,51.571153,.060045
5797491,1469533345,13,51.575259,.066859
6588808,1469533843,48,51.575835,.066400
4701578,1469533216,129,51.571879,.082394
5244484,1469533435,13,51.568188,.071071
5645169,1469533436,13,51.568188,.071071
5566732,1469533197,98,51.558090,-.370891
6590843,1469533988,133,51.563911,-.348864
6615426,1469533320,13,51.566207,-.350557
5760962,1469533580,13,51.562915,-.352180
6550994,1469533679,72,51.560244,-.308155
5093571,1469533178,63,51.560420,-.303723
5651350,1469533299,98,51.560922,-.300219
6250652,1469533755,98,51.558381,-.297236
4728061,1469533151,120,51.561716,-.277880
6351551,1469533698,129,51.562124,-.279454
6351547,1469533940,120,51.562044,-.278437
6351549,1469533443,13,51.563194,-.278633
5631680,1469533587,66,51.563930,-.280210
5631678,1469533296,35,51.563685,-.279654
6040180,1469533596,46,51.559671,-.235873
6170997,1469533808,13,51.565843,-.232235
5100154,1469533456,86,51.560379,-.209506
4837630,1469533355,116,51.563964,-.178379
5380923,1469533191,54,51.562573,-.173948
5891562,1469533487,14,51.558639,-.166923
5380918,1469533512,48,51.564052,-.174418
6524274,1469533898,133,51.559470,-.160205
6631519,1469533899,133,51.559470,-.160205
5891558,1469533227,116,51.557816,-.167563
5380924,1469533438,27,51.564379,-.175802
5860765,1469533739,120,51.561045,-.150084
5860764,1469533295,118,51.561128,-.149440
5860762,1469533478,129,51.561046,-.149163
5047284,1469533377,32,51.566806,-.143484
4502346,1469533214,13,51.559143,-.158361
6246000,1469533900,116,51.559146,-.156427
6354025,1469533901,116,51.559146,-.156427
6364659,1469533283,90,51.559187,-.121908
5330838,1469533284,90,51.559187,-.121908
5812382,1469533670,39,51.563620,-.127082
6225094,1469533396,48,51.566571,-.133631
6603965,1469533489,100,51.562484,-.111984
5533878,1469533376,48,51.563150,-.102511
5385584,1469533551,43,51.560368,-.087417
5385583,1469533259,69,51.561191,-.086592
4573033,1469533152,124,51.562759,-.077677
5391633,1469533392,13,51.544458,-.008578
5886213,1469533393,13,51.544458,-.008578
5391632,1469533538,133,51.544376,-.008119
6549598,1469533945,82,51.540268,.001054
5271200,1469533242,100,51.538296,.006466
4316894,1469533189,98,51.545937,.003990
5098777,1469533244,117,51.540507,.039779
5982237,1469533157,42,51.540916,.045196
5295812,1469533377,124,51.539022,.055660
5859334,1469533185,116,51.542211,.082214
5859335,1469533482,11,51.543278,.083688
5552838,1469533274,124,51.547551,.082873
5783558,1469533216,56,51.533395,-.384426
5408421,1469533380,69,51.536858,-.380869
6570383,1469533244,116,51.532032,-.399198
5815374,1469533499,98,51.529533,-.330706
5662903,1469533453,13,51.531667,-.331470
6537362,1469533997,10,51.527568,-.328283
6537363,1469533170,123,51.527985,-.326165
5948229,1469533316,123,51.531350,-.327219
5948227,1469533198,13,51.533074,-.327609
6618877,1469533199,13,51.533074,-.327609
5948231,1469533723,10,51.533245,-.325488
6618878,1469533724,10,51.533245,-.325488
6618880,1469533690,39,51.532425,-.324647
6618881,1469533211,13,51.533083,-.324655
6504312,1469533931,98,51.536698,-.324512
6504311,1469533749,17,51.537112,-.323409
5278797,1469533505,90,51.529551,-.292963
6451416,1469533563,22,51.528704,-.269253
6451417,1469533308,10,51.530759,-.268535
6451419,1469533978,13,51.530761,-.267797
6193636,1469533535,98,51.531507,-.225593
6436551,1469533673,124,51.534317,-.216863
6436552,1469533632,147,51.534402,-.215298
5081712,1469533323,10,51.533752,-.211332
5081711,1469533382,124,51.533834,-.211057
6204938,1469533867,46,51.534413,-.208851
5623003,1469533346,93,51.535311,-.211897
5623002,1469533593,10,51.536706,-.213105
5900016,1469533702,98,51.534989,-.208394
6204936,1469533703,98,51.534989,-.208394
5064050,1469533239,10,51.528527,-.191774
5572276,1469533643,133,51.528212,-.183212
5591558,1469533368,90,51.531750,-.179922
6204914,1469533325,98,51.535288,-.176539
5306884,1469533183,48,51.531931,-.168879
5306885,1469533418,29,51.531358,-.167312
6607759,1469533950,120,51.531606,-.166209
5652888,1469533534,29,51.533238,-.173581
6279790,1469533327,17,51.535952,-.171665
6607761,1469533766,13,51.533166,-.166494
5306886,1469533405,54,51.532510,-.165662
6334586,1469533700,118,51.535227,-.161814
6334583,1469533920,129,51.535474,-.160987
5861287,1469533327,147,51.535557,-.160895
6334588,1469533501,129,51.535722,-.159884
5861284,1469533502,129,51.535722,-.159884
6021775,1469533764,13,51.536627,-.159337
5595679,1469533207,133,51.536710,-.158878
5861282,1469533208,133,51.536710,-.158878
6282932,1469533891,48,51.537346,-.173698
5595680,1469533176,111,51.537367,-.158881
5522912,1469533177,111,51.537367,-.158881
5595683,1469533168,13,51.537860,-.158884
5514303,1469533169,13,51.537860,-.158884
5595685,1469533315,69,51.537368,-.158237
5522913,1469533316,69,51.537368,-.158237
5514301,1469533339,54,51.538681,-.158889
5814884,1469533715,116,51.528668,-.151657
6527509,1469533743,97,51.529492,-.149454
6261244,1469533249,20,51.530885,-.152497
5699558,1469533492,74,51.529984,-.150285
5524536,1469533493,74,51.529984,-.150285
5699556,1469533310,13,51.530395,-.150563
5524534,1469533311,13,51.530395,-.150563
6527505,1469533333,11,51.527852,-.147514
6527508,1469533420,10,51.529166,-.147889
6231227,1469533190,4,51.528925,-.142830
4861497,1469533191,4,51.528925,-.142830
5544025,1469533192,4,51.528925,-.142830
6522616,1469533707,13,51.533185,-.152510
6524290,1469533287,69,51.534252,-.153620
6363748,1469533288,69,51.534252,-.153620
6524287,1469533404,13,51.534253,-.152332
6522614,1469533807,13,51.532612,-.150759
6524289,1469533271,54,51.535404,-.152430
6524288,1469533993,129,51.535404,-.152338
6524291,1469533819,129,51.535897,-.152341
5368044,1469533455,10,51.532872,-.140275
6512470,1469533456,10,51.532872,-.140275
5368042,1469533314,39,51.534516,-.139547
6147334,1469533342,82,51.529929,-.127020
5929402,1469533343,82,51.529929,-.127020
6147335,1469533213,69,51.529849,-.125733
5282419,1469533214,69,51.529849,-.125733
4471201,1469533215,69,51.529849,-.125733
6136700,1469533568,81,51.531250,-.121418
5616845,1469533569,81,51.531250,-.121418
5400025,1469533389,118,51.534531,-.126489
6192976,1469533863,120,51.535018,-.131825
6406560,1469533633,69,51.535349,-.129711
6192516,1469533559,118,51.532559,-.126205
6207263,1469533319,120,51.533961,-.121246
6383684,1469533639,147,51.533797,-.120970
6207262,1469533640,147,51.533797,-.120970
6207264,1469533565,118,51.533797,-.120878
6207267,1469533708,129,51.534618,-.121341
6515436,1469533630,92,51.537247,-.121996
6379296,1469533805,46,51.531169,-.119855
4870257,1469533221,48,51.534540,-.117020
5565717,1469533453,60,51.535031,-.119596
4870254,1469533353,79,51.535032,-.118769
4870252,1469533273,60,51.535197,-.117574
6551555,1469533576,72,51.537087,-.117031
6551557,1469533966,72,51.537088,-.116755
4387556,1469533189,147,51.528276,-.136482
6012818,1469533715,98,51.532224,-.132547
6379295,1469533720,20,51.529444,-.119572
5988232,1469533350,10,51.528051,-.116074
5465518,1469533593,60,51.530022,-.116817
6383149,1469533853,17,51.532406,-.115632
5603238,1469533584,129,51.534462,-.113434
5472577,1469533585,129,51.534462,-.113434
5080283,1469533412,90,51.536927,-.113077
5328186,1469533545,98,51.528144,-.104403
5340734,1469533546,98,51.528144,-.104403
5564565,1469533604,111,51.529211,-.105694
5698381,1469533675,107,51.530690,-.106067
5099900,1469533212,124,51.531511,-.105703
4373804,1469533213,124,51.531511,-.105703
5650962,1469533588,129,51.533973,-.108561
5516665,1469533589,129,51.533973,-.108561
6549849,1469533960,60,51.533891,-.108469
5099901,1469533406,17,51.532580,-.105431
5646584,1469533407,17,51.532580,-.105431
5082938,1469533408,17,51.532580,-.105431
5099904,1469533174,118,51.533729,-.106170
4910042,1469533175,118,51.533729,-.106170
5082935,1469533176,118,51.533729,-.106170
5099909,1469533385,120,51.533566,-.105343
5646587,1469533386,120,51.533566,-.105343
5082941,1469533387,120,51.533566,-.105343
6633080,1469533402,129,51.533402,-.104331
5082942,1469533403,129,51.533402,-.104331
5520214,1469533404,129,51.533402,-.104331
5520213,1469533403,60,51.533321,-.103596
5145099,1469533467,129,51.532748,-.100929
4664730,1469533185,54,51.532748,-.100653
5057249,1469533186,54,51.532748,-.100653
6180950,1469533751,118,51.532748,-.100561
6180953,1469533730,54,51.532666,-.100009
6054017,1469533589,124,51.520207,-.151427
5339361,1469533534,46,51.519807,-.143427
5322613,1469533535,46,51.519807,-.143427
5466146,1469533207,92,51.525304,-.148512
5466147,1469533340,54,51.526784,-.147509
5095359,1469533151,20,51.523345,-.138572
4584624,1469533152,20,51.523345,-.138572
6231226,1469533373,92,51.526379,-.142357
5024131,1469533374,92,51.526379,-.142357
4726867,1469533315,98,51.519869,-.159150
4726866,1469533166,8,51.520447,-.157038
5629746,1469533167,8,51.520447,-.157038
6457151,1469533169,8,51.520447,-.157038
6313426,1469533699,54,51.520856,-.158144
6145264,1469533700,54,51.520856,-.158144
6313424,1469533876,54,51.521186,-.156674
6503562,1469533877,54,51.521186,-.156674
6457153,1469533878,54,51.521186,-.156674
5920057,1469533574,10,51.519794,-.153908
6077708,1469533756,129,51.520941,-.156121
6145262,1469533757,129,51.520941,-.156121
6457152,1469533758,129,51.520941,-.156121
6503567,1469533996,98,51.521269,-.155847
5110657,1469533402,116,51.521385,-.128268
5733000,1469533403,116,51.521385,-.128268
4980187,1469533404,116,51.521385,-.128268
5780982,1469533364,43,51.519006,-.125868
5628196,1469533365,43,51.519006,-.125868
4741682,1469533210,111,51.521552,-.126155
4380195,1469533211,111,51.521552,-.126155
4973000,1469533212,111,51.521552,-.126155
6155734,1469533850,111,51.521552,-.125236
6136356,1469533851,111,51.521552,-.125236
5367238,1469533555,14,51.520078,-.121002
5964819,1469533556,14,51.520078,-.121002
5579061,1469533399,10,51.521637,-.122847
6558014,1469534014,107,51.521638,-.122295
6287367,1469533631,104,51.522944,-.129378
5930906,1469533632,104,51.522944,-.129378
6139360,1469533648,104,51.523355,-.129839
5703192,1469533649,104,51.523355,-.129839
4369124,1469533163,104,51.524503,-.131591
5703194,1469533164,104,51.524503,-.131591
6434772,1469533707,98,51.526392,-.131784
5905461,1469533708,98,51.526392,-.131784
5454744,1469533370,98,51.526720,-.131786
5485662,1469533371,98,51.526720,-.131786
6316305,1469533616,92,51.526888,-.128569
5904708,1469533188,69,51.522048,-.122389
5166567,1469533189,69,51.522048,-.122389
6558010,1469533191,69,51.522048,-.122389
5766063,1469533443,118,51.524927,-.118542
5086360,1469533444,118,51.524927,-.118542
6036149,1469533339,54,51.526737,-.115609
4949183,1469533340,54,51.526737,-.115609
5943219,1469533446,54,51.527879,-.123793
5685457,1469533447,54,51.527879,-.123793
5685460,1469533258,13,51.526978,-.121308
6036155,1469533690,129,51.527230,-.116070
5988230,1469533691,129,51.527230,-.116070
6036154,1469533491,118,51.526983,-.115977
5451748,1469533492,118,51.526983,-.115977
5988228,1469533247,79,51.527969,-.116441
5582844,1469533596,98,51.518748,-.135700
6443577,1469533902,7,51.518585,-.134780
5435282,1469533313,60,51.519409,-.132119
4968309,1469533314,60,51.519409,-.132119
5435285,1469533299,10,51.521052,-.132494
4968312,1469533300,10,51.521052,-.132494
5739948,1469533301,10,51.521052,-.132494
5670044,1469533456,10,51.527048,-.133074
5485663,1469533457,10,51.527048,-.133074
6518870,1469533949,124,51.519424,-.118794
5127104,1469533238,97,51.518360,-.115023
5232068,1469533239,97,51.518360,-.115023
4331862,1469533166,92,51.517460,-.110426
4688743,1469533167,92,51.517460,-.110426
5920386,1469533440,90,51.519019,-.112361
5510319,1469533441,90,51.519019,-.112361
5521159,1469533442,90,51.519019,-.112361
6144791,1469533679,90,51.520663,-.111725
6286019,1469533801,92,51.522548,-.115499
6162258,1469533803,92,51.522548,-.115499
6286022,1469533802,54,51.523783,-.112656
6041741,1469533803,54,51.523783,-.112656
5737427,1469533699,79,51.523865,-.112564
5856401,1469533700,79,51.523865,-.112564
6387503,1469533953,120,51.523210,-.110908
6036148,1469533790,129,51.525917,-.114319
5451742,1469533426,54,51.526820,-.115149
6299250,1469533871,86,51.526661,-.110003
5833725,1469533679,129,51.518119,-.109326
5705789,1469533680,129,51.518119,-.109326
4688746,1469533218,46,51.518858,-.109237
4589418,1469533219,46,51.518858,-.109237
5454704,1469533600,79,51.518940,-.109146
5486792,1469533601,79,51.518940,-.109146
5861628,1469533726,10,51.521570,-.107778
6112683,1469533727,10,51.521570,-.107778
5718629,1469533683,10,51.519928,-.106302
5861624,1469533684,10,51.519928,-.106302
5269407,1469533256,118,51.519929,-.105475
4801267,1469533257,118,51.519929,-.105475
6342537,1469533200,124,51.520997,-.105112
4801268,1469533201,124,51.520997,-.105112
5356701,1469533571,97,51.520834,-.103917
5902866,1469533572,97,51.520834,-.103917
4804515,1469533275,92,51.522225,-.109710
5293903,1469533276,92,51.522225,-.109710
6016889,1469533812,54,51.522965,-.108978
6112686,1469533813,54,51.522965,-.108978
6065154,1469533146,109,51.523542,-.106499
5438025,1469533203,97,51.523953,-.107052
6031065,1469533543,10,51.524199,-.106594
5475216,1469533544,10,51.524199,-.106594
4777495,1469533248,118,51.523379,-.104937
4468459,1469533249,118,51.523379,-.104937
6031063,1469533534,118,51.523708,-.105305
5466459,1469533535,118,51.523708,-.105305
6250539,1469533718,90,51.525675,-.109539
5237767,1469533425,46,51.526744,-.108257
5521907,1469533426,46,51.526744,-.108257
4793925,1469533220,92,51.526910,-.106971
5237769,1469533221,92,51.526910,-.106971
5795493,1469533690,48,51.526257,-.102375
4868204,1469533330,124,51.518705,-.096378
5065098,1469533332,124,51.518705,-.096378
4490045,1469533147,114,51.520758,-.096568
4944357,1469533148,114,51.520758,-.096568
6392600,1469533432,46,51.521661,-.096847
4978988,1469533433,46,51.521661,-.096847
4893155,1469533314,129,51.518790,-.092888
5212022,1469533377,111,51.521337,-.091519
5146767,1469533378,111,51.521337,-.091519
4971609,1469533379,111,51.521337,-.091519
6354927,1469533895,81,51.521420,-.090968
6324756,1469533896,81,51.521420,-.090968
5346506,1469533426,93,51.522239,-.093543
4971613,1469533427,93,51.522239,-.093543
6576722,1469533982,93,51.524949,-.094103
6576721,1469533982,118,51.525277,-.094655
4356912,1469533154,25,51.523475,-.088495
5197283,1469533155,25,51.523475,-.088495
6622628,1469533857,39,51.525937,-.091442
5127518,1469533233,90,51.525775,-.088503
5374466,1469533234,90,51.525775,-.088503
6395583,1469533235,90,51.525775,-.088503
5446569,1469533528,124,51.527327,-.099072
5485209,1469533529,124,51.527327,-.099072
6278731,1469533864,98,51.521588,-.086102
4652625,1469533294,7,51.523396,-.084730
4965656,1469533295,7,51.523396,-.084730
6497041,1469533187,60,51.509950,-.143836
4644893,1469533188,60,51.509950,-.143836
4980424,1469533190,60,51.509950,-.143836
6497038,1469533836,60,51.510443,-.143746
6371460,1469533837,60,51.510443,-.143746
6371466,1469533907,118,51.511264,-.144026
6497039,1469533908,118,51.511264,-.144026
6371468,1469533577,129,51.511264,-.143934
5382436,1469533578,129,51.511264,-.143934
6343309,1469533888,116,51.511500,-.152483
6394893,1469533889,116,51.511500,-.152483
5728295,1469533591,86,51.513059,-.153779
6348549,1469533592,86,51.513059,-.153779
5315851,1469533281,84,51.511830,-.151014
4739243,1469533282,84,51.511830,-.151014
5315852,1469533265,116,51.511503,-.150277
4739244,1469533266,116,51.511503,-.150277
6394896,1469533539,116,51.512324,-.150557
5268631,1469533540,116,51.512324,-.150557
5724645,1469533541,116,51.512324,-.150557
4666584,1469533187,90,51.514373,-.153786
5102619,1469533188,90,51.514373,-.153786
4979529,1469533189,90,51.514373,-.153786
5008302,1469533190,90,51.514373,-.153786
5296962,1469533301,7,51.515032,-.151951
5415325,1469533302,7,51.515032,-.151951
5296958,1469533309,116,51.516346,-.152418
6057664,1469533786,79,51.514870,-.150112
6155676,1469533787,79,51.514870,-.150112
5415326,1469533353,129,51.515691,-.150300
5826055,1469533354,129,51.515691,-.150300
6030434,1469533797,60,51.516021,-.149474
6609360,1469533798,60,51.516021,-.149474
5671397,1469533172,147,51.512821,-.146792
5766606,1469533173,147,51.512821,-.146792
6497048,1469533349,60,51.511756,-.144672
5486900,1469533350,60,51.511756,-.144672
4980426,1469533351,60,51.511756,-.144672
5753688,1469533700,17,51.512004,-.143479
5722269,1469533679,111,51.516520,-.144421
5444441,1469533597,54,51.510037,-.140252
5518690,1469533598,54,51.510037,-.140252
4314451,1469533196,93,51.513243,-.137695
4808272,1469533197,93,51.513243,-.137695
4929147,1469533198,93,51.513243,-.137695
5479112,1469533199,93,51.513243,-.137695
5910781,1469533701,92,51.515709,-.136053
5909848,1469533702,92,51.515709,-.136053
4715532,1469533236,55,51.516841,-.150490
4517757,1469533237,55,51.516841,-.150490
5826056,1469533238,55,51.516841,-.150490
5909852,1469533759,129,51.517019,-.139092
5305814,1469533540,118,51.508702,-.156604
4488683,1469533199,118,51.510507,-.158269
6290209,1469533856,92,51.507589,-.125908
6173708,1469533857,92,51.507589,-.125908
4830323,1469533353,92,51.507755,-.125082
4771607,1469533354,92,51.507755,-.125082
4914243,1469533355,92,51.507755,-.125082
5832931,1469533356,92,51.507755,-.125082
5138041,1469533408,7,51.508001,-.125175
4914244,1469533409,7,51.508001,-.125175
4947230,1469533410,7,51.508001,-.125175
5832930,1469533411,7,51.508001,-.125175
5968514,1469533723,111,51.508821,-.125914
5822303,1469533724,111,51.508821,-.125914
5920470,1469533725,111,51.508821,-.125914
5832929,1469533726,111,51.508821,-.125914
6277082,1469533570,90,51.509235,-.122609
5391235,1469533571,90,51.509235,-.122609
5552239,1469533572,90,51.509235,-.122609
6441832,1469533958,52,51.510468,-.121971
6252126,1469533721,46,51.515226,-.127045
5892931,1469533722,46,51.515226,-.127045
6057763,1469533625,98,51.512930,-.123819
6424555,1469533926,129,51.514658,-.120887
5283164,1469533216,92,51.516054,-.120893
4541376,1469533217,92,51.516054,-.120893
6518517,1469533887,124,51.516300,-.121170
6423235,1469533888,124,51.516300,-.121170
4727937,1469533326,90,51.510552,-.120410
4938967,1469533327,90,51.510552,-.120410
5819354,1469533640,93,51.515154,-.117030
5574097,1469533641,93,51.515154,-.117030
5293256,1469533181,66,51.515483,-.117032
4546256,1469533182,66,51.515483,-.117032
4640441,1469533183,66,51.515483,-.117032
5293255,1469533522,48,51.515647,-.117033
5574095,1469533523,48,51.515647,-.117033
5898905,1469533697,66,51.515975,-.117953
5742672,1469533698,66,51.515975,-.117953
4195525,1469533148,92,51.515813,-.115655
4640444,1469533149,92,51.515813,-.115655
6536771,1469533928,98,51.516782,-.131555
6395869,1469533929,98,51.516782,-.131555
6635020,1469534019,98,51.510534,-.136763
6635021,1469534040,88,51.510700,-.135293
6350548,1469533852,124,51.511766,-.136493
6249645,1469533853,124,51.511766,-.136493
6476589,1469533850,17,51.512014,-.135208
6204081,1469533851,17,51.512014,-.135208
4672619,1469533214,116,51.511688,-.133093
4422181,1469533215,116,51.511688,-.133093
4948717,1469533216,116,51.511688,-.133093
4240009,1469533159,54,51.507683,-.114979
4550233,1469533160,54,51.507683,-.114979
6303037,1469533802,92,51.511298,-.112789
6028580,1469533803,92,51.511298,-.112789
5955105,1469533730,116,51.511298,-.112697
6028582,1469533731,116,51.511298,-.112697
5955102,1469533759,35,51.511217,-.112422
6028578,1469533760,35,51.511217,-.112422
5605573,1469533577,13,51.511376,-.117198
5429484,1469533578,13,51.511376,-.117198
6188325,1469533885,42,51.514499,-.115742
5689189,1469533532,35,51.511546,-.111872
5433966,1469533533,35,51.511546,-.111872
5689187,1469533573,116,51.511711,-.110219
5689190,1469533656,43,51.512286,-.110956
5973013,1469533657,43,51.512286,-.110956
5751060,1469533681,17,51.515896,-.114737
6494722,1469533682,17,51.515896,-.114737
5127102,1469533184,92,51.516390,-.113637
5305963,1469533185,92,51.516390,-.113637
5844456,1469533449,4,51.507771,-.109010
5143683,1469533450,4,51.507771,-.109010
5388015,1469533584,116,51.507524,-.108825
5658241,1469533585,116,51.507524,-.108825
5423086,1469533500,81,51.512370,-.108110
5755112,1469533501,81,51.512370,-.108110
5423084,1469533289,7,51.511469,-.106269
4784895,1469533290,7,51.511469,-.106269
5423088,1469533245,10,51.513604,-.105910
4469848,1469533246,10,51.513604,-.105910
4993743,1469533247,10,51.513604,-.105910
6506547,1469533865,98,51.513851,-.105636
5250822,1469533260,43,51.516313,-.107849
4989002,1469533261,43,51.516313,-.107849
5376774,1469533589,116,51.515411,-.106193
5585897,1469533590,116,51.515411,-.106193
4605587,1469533276,118,51.516070,-.104542
4599731,1469533277,118,51.516070,-.104542
6444376,1469533893,129,51.511719,-.101771
6184549,1469533796,22,51.512868,-.102326
4883126,1469533217,39,51.512951,-.101775
6545689,1469533783,60,51.508275,-.095974
5937190,1469533784,60,51.508275,-.095974
6327171,1469533519,129,51.510737,-.097819
4802710,1469533178,17,51.511233,-.094148
4333488,1469533179,17,51.511233,-.094148
5611899,1469533181,17,51.511233,-.094148
5901215,1469533708,54,51.509428,-.091847
6591695,1469533370,69,51.502553,-.396837
5323940,1469533375,63,51.507210,-.352862
6099992,1469533770,129,51.501517,-.333787
5502529,1469533323,86,51.501571,-.314146
6104570,1469533744,43,51.506098,-.310324
5863567,1469533745,43,51.506098,-.310324
5511322,1469533157,116,51.506260,-.311064
4600805,1469533158,116,51.506260,-.311064
5005759,1469533159,116,51.506260,-.311064
5865931,1469533590,13,51.498510,-.290978
5865933,1469533208,120,51.499668,-.287858
6520958,1469533941,74,51.508599,-.261136
5173427,1469533471,74,51.507697,-.260391
6342597,1469533774,74,51.507617,-.259469
6342600,1469533833,133,51.508602,-.259478
5538852,1469533595,17,51.506089,-.244536
6594361,1469533728,77,51.504161,-.222519
6492939,1469533924,86,51.504661,-.218934
5259995,1469533518,20,51.498831,-.218520
6262056,1469533329,10,51.499740,-.215675
5516368,1469533330,10,51.499740,-.215675
6293035,1469533885,90,51.505656,-.213604
5213104,1469533422,4,51.502631,-.206129
5775511,1469533423,4,51.502631,-.206129
6257650,1469533834,10,51.503450,-.207147
6383854,1469533835,10,51.503450,-.207147
6163436,1469533862,54,51.501815,-.203455
6216738,1469533863,54,51.501815,-.203455
6455867,1469533973,7,51.502797,-.205026
6473115,1469533974,7,51.502797,-.205026
6581684,1469534006,124,51.505755,-.204404
4435924,1469533201,29,51.502476,-.200793
6455870,1469533978,118,51.504196,-.203197
6490731,1469533979,118,51.504196,-.203197
6231861,1469533492,98,51.507395,-.205612
6585878,1469533971,98,51.500686,-.190755
5986739,1469533454,43,51.502733,-.194540
6585883,1469533424,60,51.502326,-.192422
5849614,1469533425,60,51.502326,-.192422
5523715,1469533426,60,51.502326,-.192422
6585881,1469533307,10,51.501916,-.191959
6585885,1469533240,92,51.501673,-.190026
6392588,1469533954,92,51.497656,-.186046
4946827,1469533233,46,51.504306,-.186550
5754617,1469533576,46,51.504563,-.179563
6180587,1469533574,46,51.506609,-.184634
5347029,1469533555,120,51.506693,-.182887
5092825,1469533397,17,51.506865,-.178106
5045796,1469533398,17,51.506865,-.178106
6506698,1469533596,13,51.507111,-.178016
5220882,1469533255,10,51.507769,-.177744
5092828,1469533256,10,51.507769,-.177744
4830017,1469533244,98,51.497436,-.168119
6303696,1469533858,129,51.499325,-.168131
6303694,1469533815,66,51.499735,-.168317
5488394,1469533486,118,51.502436,-.174584
4792018,1469533202,46,51.503174,-.175141
5488399,1469533204,46,51.503174,-.175141
5488400,1469533205,10,51.502438,-.172838
5667466,1469533511,46,51.506132,-.173872
5656848,1469533316,129,51.505069,-.171199
6069496,1469533533,129,51.504501,-.166140
6069495,1469533197,118,51.504420,-.165312
6457017,1469533794,56,51.500734,-.158765
5738195,1469533671,98,51.500899,-.158398
4711210,1469533177,118,51.503110,-.162731
4711209,1469533228,29,51.502372,-.161623
4978108,1469533229,29,51.502372,-.161623
5738197,1469533679,118,51.502870,-.158042
5077285,1469533290,118,51.502707,-.156846
4596705,1469533291,118,51.502707,-.156846
5199357,1469533486,98,51.502953,-.157583
5545125,1469533487,98,51.502953,-.157583
4414637,1469533172,129,51.504018,-.159243
4596712,1469533176,118,51.504018,-.158967
4414639,1469533177,118,51.504018,-.158967
4777829,1469533177,69,51.504758,-.158053
5955827,1469533438,118,51.505989,-.158979
4777831,1469533290,118,51.505006,-.157319
4968595,1469533372,118,51.504678,-.156490
6565676,1469533784,129,51.507363,-.174799
6565677,1469533606,129,51.507445,-.174892
5656851,1469533203,118,51.506546,-.171484
6570877,1469533204,118,51.506546,-.171484
5656849,1469533512,118,51.506466,-.170472
6570879,1469533513,118,51.506466,-.170472
6570813,1469533869,72,51.506802,-.164958
6123072,1469533742,118,51.507954,-.163035
6123073,1469533724,32,51.508284,-.162577
5464879,1469533574,118,51.506560,-.161923
6189047,1469533315,114,51.507386,-.158527
5305810,1469533316,114,51.507386,-.158527
6233398,1469533525,114,51.507960,-.159082
6189045,1469533563,118,51.506650,-.156317
6189044,1469533408,93,51.506732,-.156409
5270794,1469533409,93,51.506732,-.156409
6033504,1469533774,116,51.502186,-.176697
5315299,1469533422,86,51.502222,-.151330
5071909,1469533423,86,51.502222,-.151330
5728624,1469533657,97,51.503045,-.149405
6002877,1469533663,13,51.506003,-.148410
6393651,1469533801,92,51.502474,-.146553
6620631,1469533743,129,51.503459,-.146742
6620633,1469533701,129,51.503296,-.146098
5741628,1469533702,129,51.503296,-.146098
5741625,1469533662,86,51.503545,-.143711
5652302,1469533663,86,51.503545,-.143711
6357333,1469533943,124,51.503299,-.143434
6393648,1469533944,124,51.503299,-.143434
5741630,1469533623,69,51.503464,-.142975
5549994,1469533624,69,51.503464,-.142975
5741627,1469533527,10,51.503788,-.146560
4421720,1469533183,129,51.504692,-.146014
4530541,1469533184,129,51.504692,-.146014
6620637,1469533564,129,51.504203,-.143163
5368084,1469533565,129,51.504203,-.143163
5549996,1469533566,129,51.504203,-.143163
5243572,1469533503,129,51.504778,-.143166
5550002,1469533504,129,51.504778,-.143166
6091339,1469533392,116,51.506008,-.143907
5313382,1469533393,116,51.506008,-.143907
5655127,1469533394,116,51.506008,-.143907
5800194,1469533669,33,51.499769,-.142773
5177144,1469533485,92,51.500346,-.141214
5287682,1469533486,92,51.500346,-.141214
5507463,1469533487,92,51.500346,-.141214
5073499,1469533443,98,51.500839,-.140941
5287681,1469533444,98,51.500839,-.140941
5507462,1469533445,98,51.500839,-.140941
6191145,1469533810,92,51.500593,-.140388
6605581,1469533811,92,51.500593,-.140388
5845934,1469533261,23,51.500676,-.139654
4864141,1469533262,23,51.500676,-.139654
4912471,1469533263,23,51.500676,-.139654
5519574,1469533264,23,51.500676,-.139654
6191151,1469533832,124,51.502561,-.142603
6203226,1469533833,124,51.502561,-.142603
5960167,1469533775,129,51.503382,-.142699
6525278,1469533776,129,51.503382,-.142699
4508625,1469533235,43,51.502973,-.141411
5507466,1469533236,43,51.502973,-.141411
6193878,1469533524,116,51.503548,-.141322
6247804,1469533525,116,51.503548,-.141322
5898525,1469533234,79,51.501744,-.139108
4864140,1469533235,79,51.501744,-.139108
5556516,1469533236,79,51.501744,-.139108
5001972,1469533237,79,51.501744,-.139108
5519572,1469533238,79,51.501744,-.139108
6191152,1469533723,79,51.502154,-.139294
6049359,1469533724,79,51.502154,-.139294
5001976,1469533409,13,51.502731,-.138011
4936790,1469533410,13,51.502731,-.138011
5873674,1469533593,98,51.500075,-.079521
